Fe	II	11125.58	0.778824	26.01	5.615	-2.236	8.48	-6.53	-7.89	-7.89
Si	I	11130.03	0.590408	14.00	6.206	-0.270	0.00	0.00	0.00	0.00
S	I	11133.44	0.192208	16.00	8.699	-0.310	0.00	0.00	0.00	0.00
S	I	11135.34	0.284324	16.00	8.699	-0.140	0.00	0.00	0.00	0.00
S	I	11144.99	0.410626	16.00	8.700	0.020	0.00	0.00	0.00	0.00
S	I	11187.30	0.378262	16.00	7.866	-0.500	0.00	0.00	0.00	0.00
Si	I	11187.59	1.502822	14.00	6.181	0.120	0.00	0.00	0.00	0.00
Si	I	11201.89	0.198253	14.00	6.181	-0.760	0.00	0.00	0.00	0.00
S	I	11214.67	0.230256	16.00	8.584	-0.300	0.00	0.00	0.00	0.00
N	I	11227.09	0.225349	7.00	11.757	-0.523	8.66	-4.79	0.00	0.00
Al	I	11253.19	0.997759	13.00	4.021	0.276	7.97	-6.48	-7.50	-7.50
Al	I	11254.88	1.423911	13.00	4.022	0.431	7.97	-6.28	-7.50	-7.50
Mg	II	11255.93	0.219111	12.01	12.822	0.020	0.00	0.00	0.00	0.00
Mg	II	11256.31	0.155122	12.01	12.822	-0.130	0.00	0.00	0.00	0.00
C	I	11260.74	0.111701	6.00	9.713	-1.490	0.00	0.00	0.00	0.00
N	I	11266.21	0.272912	7.00	11.753	-0.443	8.66	-4.79	0.00	0.00
O	I	11286.32	14.662607	8.00	10.989	0.230	7.95	-4.99	0.00	0.00
O	I	11286.41	4.855267	8.00	10.989	-0.250	7.95	-4.99	0.00	0.00
O	I	11286.91	27.303860	8.00	10.989	0.500	7.95	-4.99	0.00	0.00
O	I	11287.03	4.855417	8.00	10.989	-0.250	7.95	-4.99	0.00	0.00
O	I	11287.12	0.328268	8.00	10.989	-1.420	7.95	-4.99	0.00	0.00
O	I	11287.32	6.549871	8.00	10.989	-0.120	7.96	-4.99	0.00	0.00
Si	I	11289.83	1.456568	14.00	6.191	0.110	0.00	0.00	0.00	0.00
N	I	11291.67	1.000451	7.00	11.764	0.127	8.66	-4.79	0.00	0.00
N	I	11294.26	0.212994	7.00	11.750	-0.553	8.66	-4.79	0.00	0.00
O	I	11295.10	6.105626	8.00	10.740	-0.295	7.93	-4.88	0.00	0.00
O	I	11297.68	10.134112	8.00	10.740	-0.075	7.93	-4.88	0.00	0.00
O	I	11302.38	14.299044	8.00	10.741	0.075	7.93	-4.88	0.00	0.00
Si	I	11308.36	0.183539	14.00	6.191	-0.790	0.00	0.00	0.00	0.00
N	I	11313.89	0.530556	7.00	11.757	-0.153	8.66	-4.79	0.00	0.00
N	I	11323.18	0.212446	7.00	11.753	-0.553	8.66	-4.79	0.00	0.00
C	I	11330.28	31.710927	6.00	8.537	0.280	0.00	0.00	0.00	0.00
C	I	11336.10	1.348627	6.00	8.643	-1.030	0.00	0.00	0.00	0.00
C	I	11336.28	0.521451	6.00	9.631	-0.870	0.00	0.00	0.00	0.00
S	I	11345.18	0.184206	16.00	8.411	-0.500	0.00	0.00	0.00	0.00
C	I	11356.71	0.613267	6.00	9.631	-0.800	0.00	0.00	0.00	0.00
C	I	11356.86	0.754489	6.00	9.631	-0.710	0.00	0.00	0.00	0.00
C	I	11373.85	3.614223	6.00	9.631	-0.030	0.00	0.00	0.00	0.00
