Si	I	11518.61	0.125835	14.00	6.727	-0.610	0.00	0.00	0.00	0.00
C	I	11556.46	0.114440	6.00	8.640	-2.070	0.00	0.00	0.00	0.00
N	I	11566.11	0.361571	7.00	10.924	-0.770	8.22	0.00	0.00	0.00
C	I	11584.83	0.153966	6.00	8.643	-1.940	0.00	0.00	0.00	0.00
Si	I	11591.47	0.119339	14.00	6.269	-0.900	0.00	0.00	0.00	0.00
C	I	11600.24	1.522238	6.00	8.640	-0.947	0.00	-5.07	0.00	0.00
Mg	II	11600.54	0.257359	12.01	12.856	0.140	0.00	0.00	0.00	0.00
Mg	II	11600.62	0.331544	12.01	12.856	0.250	0.00	0.00	0.00	0.00
S	I	11601.76	0.429254	16.00	8.584	0.000	0.00	0.00	0.00	0.00
Fe	I	11607.57	0.175492	26.00	2.198	-2.013	7.15	-6.19	-7.79	-7.79
Si	I	11611.06	0.503296	14.00	6.261	-0.280	0.00	0.00	0.00	0.00
C	I	11614.47	1.559681	6.00	8.643	-0.935	0.00	-5.07	0.00	0.00
C	I	11619.31	4.517247	6.00	8.640	-0.475	0.00	-5.07	0.00	0.00
Mg	II	11620.13	0.371349	12.01	12.858	0.300	0.00	0.00	0.00	0.00
Mg	II	11620.13	0.301844	12.01	12.858	0.210	0.00	0.00	0.00	0.00
N	I	11625.17	0.222080	7.00	10.929	-0.980	8.22	0.00	0.00	0.00
C	I	11628.82	7.003737	6.00	8.643	-0.283	0.00	-5.07	0.00	0.00
Fe	I	11638.25	0.104867	26.00	2.176	-2.250	7.16	-6.18	-7.79	-7.79
Si	I	11640.94	0.105901	14.00	6.274	-0.950	0.00	0.00	0.00	0.00
C	I	11647.98	1.512591	6.00	8.643	-0.949	0.00	-5.07	0.00	0.00
N	I	11651.46	0.113211	7.00	10.931	-1.272	8.22	0.00	0.00	0.00
C	I	11652.90	3.772491	6.00	8.771	-0.478	0.00	-4.87	0.00	0.00
S	I	11655.31	0.112200	16.00	7.866	-1.000	0.00	0.00	0.00	0.00
C	I	11658.85	11.343565	6.00	8.771	0.000	0.00	-4.87	0.00	0.00
C	I	11659.68	12.463544	6.00	8.647	-0.031	0.00	-5.07	0.00	0.00
C	I	11669.64	19.009441	6.00	8.771	0.224	0.00	-4.87	0.00	0.00
S	I	11670.38	0.112129	16.00	7.867	-1.000	0.00	0.00	0.00	0.00
C	I	11674.14	1.555736	6.00	8.647	-0.935	0.00	-5.07	0.00	0.00
Fe	I	11689.97	0.156476	26.00	2.223	-2.050	7.15	-6.18	-7.79	-7.79
K	I	11690.22	0.134737	19.00	1.610	0.250	7.81	-5.17	0.00	0.00
Si	I	11700.24	0.102095	14.00	6.269	-0.970	0.00	0.00	0.00	0.00
Si	II	11714.88	0.151607	14.01	12.877	0.370	0.00	0.00	0.00	0.00
C	I	11729.88	0.291408	6.00	7.480	-2.340	0.00	0.00	0.00	0.00
C	I	11748.23	29.140163	6.00	8.640	0.332	0.00	-5.05	0.00	0.00
Si	II	11748.40	0.268941	14.01	12.880	0.620	0.00	0.00	0.00	0.00
C	I	11753.31	61.593761	6.00	8.647	0.661	0.00	-5.05	0.00	0.00
C	I	11754.78	43.339581	6.00	8.643	0.506	0.00	-5.05	0.00	0.00
C	I	11756.37	0.429830	6.00	7.483	-2.170	0.00	0.00	0.00	0.00
K	I	11772.84	0.243835	19.00	1.617	0.510	7.81	-5.17	0.00	0.00
C	I	11777.55	5.399350	6.00	8.643	-0.399	0.00	-5.05	0.00	0.00
Fe	I	11783.26	0.257234	26.00	2.832	-1.483	6.85	-6.16	-7.79	-7.79
O	I	11791.12	0.128000	8.00	12.286	-1.050	0.00	0.00	0.00	0.00
C	I	11801.08	5.364059	6.00	8.647	-0.400	0.00	-5.05	0.00	0.00
Mg	I	11811.56	0.196717	12.00	5.932	-1.040	0.00	0.00	0.00	0.00
C	I	11819.04	0.163647	6.00	8.640	-1.920	0.00	-4.78	0.00	0.00
C	I	11824.03	0.151688	6.00	8.647	-1.949	0.00	-5.05	0.00	0.00
Mg	I	11828.18	9.193454	12.00	4.346	-0.290	0.00	0.00	0.00	0.00
Ca	II	11839.00	47.605250	20.01	6.468	0.300	8.45	-4.90	-7.62	-7.62
C	I	11848.71	2.647033	6.00	8.643	-0.710	0.00	-4.78	0.00	0.00
