C	I	9088.513	22.131274	6.00	7.483	-0.432	0.00	-5.32	0.00	0.00
C	I	9094.830	82.491878	6.00	7.488	0.142	0.00	-5.32	0.00	0.00
Fe	II	9095.105	1.362466	26.01	9.653	0.269	8.78	-5.72	-7.69	-7.69
Mg	II	9101.778	0.136526	12.01	12.822	-0.340	0.00	0.00	0.00	0.00
C	I	9111.807	27.537372	6.00	7.488	-0.335	0.00	-5.32	0.00	0.00
Fe	II	9116.728	0.179248	26.01	6.208	-2.532	8.58	-6.53	-7.91	-7.91
Cl	I	9121.143	0.102106	17.00	8.921	0.210	0.00	-5.31	0.00	0.00
C	I	9122.849	0.200089	6.00	9.631	-1.280	0.00	0.00	0.00	0.00
Fe	II	9122.915	1.922895	26.01	9.849	0.527	8.67	-5.72	-7.62	-7.62
Ar	I	9122.967	0.269405	18.00	11.548	-0.100	7.46	0.00	0.00	0.00
C	I	9126.447	0.408630	6.00	9.631	-0.970	0.00	0.00	0.00	0.00
Fe	II	9132.365	1.858827	26.01	9.849	0.512	8.65	-5.72	-7.63	-7.63
Fe	II	9155.792	0.563508	26.01	9.736	-0.070	8.89	-5.71	-7.69	-7.69
Fe	II	9171.669	0.199730	26.01	9.761	-0.507	8.93	-5.70	-7.69	-7.69
Fe	II	9175.660	0.128889	26.01	6.138	-2.716	8.49	-6.54	-7.91	-7.91
Fe	II	9175.896	1.678391	26.01	9.904	0.497	8.66	-5.72	-7.63	-7.63
C	I	9175.962	0.449582	6.00	9.631	-0.930	0.00	0.00	0.00	0.00
Fe	II	9178.049	1.214344	26.01	9.941	0.377	8.67	-5.72	-7.63	-7.63
Fe	II	9179.479	1.198571	26.01	9.700	0.237	8.83	-5.71	-7.69	-7.69
C	I	9182.831	0.940758	6.00	9.002	-0.960	0.00	0.00	0.00	0.00
Fe	II	9187.158	1.221496	26.01	9.700	0.245	8.77	-5.71	-7.66	-7.66
N	I	9187.453	0.798735	7.00	12.356	0.260	0.00	0.00	0.00	0.00
Fe	II	9196.870	0.615035	26.01	9.941	0.081	8.71	-5.72	-7.66	-7.66
Fe	II	9203.144	0.761977	26.01	9.961	0.185	8.69	-5.72	-7.64	-7.64
Fe	II	9204.072	0.846409	26.01	9.653	0.059	8.62	-5.72	-7.69	-7.69
Fe	II	9204.595	0.153599	26.01	9.849	-0.573	8.64	-5.72	-7.64	-7.64
N	I	9208.003	0.516430	7.00	12.356	0.070	0.00	0.00	0.00	0.00
Fe	II	9210.895	0.314899	26.01	9.961	-0.199	8.70	-5.72	-7.64	-7.64
S	I	9212.863	16.082285	16.00	6.524	0.420	7.47	-5.24	0.00	0.00
Mg	II	9218.250	117.761529	12.01	8.654	0.270	0.00	-5.11	0.00	0.00
S	I	9228.093	11.137734	16.00	6.524	0.260	7.46	-5.24	0.00	0.00
H	I	9229.017	1000.000000	1.00	12.087	-0.735	8.80	0.00	0.00	0.00
S	I	9237.538	6.715444	16.00	6.524	0.040	7.46	-5.24	0.00	0.00
Mg	II	9244.265	59.124715	12.01	8.654	-0.030	0.00	-5.11	0.00	0.00
Fe	II	9244.739	0.245042	26.01	6.217	-2.395	8.60	-6.53	-7.91	-7.91
Fe	II	9251.761	0.864448	26.01	9.736	0.113	8.74	-5.71	-7.65	-7.65
Ti	II	9252.530	0.103409	22.01	2.598	-2.107	8.22	-6.63	-7.86	-7.86
Si	I	9253.683	0.133844	14.00	6.261	-0.860	0.00	0.00	0.00	0.00
Fe	II	9255.321	0.121273	26.01	6.222	-2.698	8.50	-6.53	-7.91	-7.91
Mg	I	9255.778	1.919682	12.00	5.753	-0.150	0.00	0.00	0.00	0.00
Fe	I	9259.003	0.152016	26.00	4.913	-0.470	8.69	-5.28	-7.69	-7.69
O	I	9260.806	7.984055	8.00	10.740	-0.270	7.87	-4.95	0.00	0.00
O	I	9260.848	17.874124	8.00	10.740	0.080	7.88	-4.95	0.00	0.00
O	I	9260.936	13.874819	8.00	10.740	-0.030	7.90	-4.95	0.00	0.00
O	I	9262.582	6.057250	8.00	10.740	-0.390	7.88	-4.95	0.00	0.00
O	I	9262.670	23.565578	8.00	10.740	0.200	7.90	-4.95	0.00	0.00
O	I	9262.776	37.349191	8.00	10.740	0.400	7.93	-4.95	0.00	0.00
O	I	9265.826	2.581150	8.00	10.741	-0.760	7.90	-4.95	0.00	0.00
O	I	9265.932	18.698913	8.00	10.741	0.100	7.94	-4.95	0.00	0.00
O	I	9266.006	72.747575	8.00	10.741	0.690	7.88	-4.95	0.00	0.00
Fe	II	9272.217	0.316670	26.01	9.775	-0.302	8.93	-5.68	-7.69	-7.69
Fe	II	9296.895	0.344708	26.01	9.904	-0.194	8.67	-5.72	-7.63	-7.63
Fe	II	9297.270	1.920054	26.01	9.653	0.412	8.69	-5.72	-7.68	-7.68
