O	I	11286.32	14.048043	8.00	10.989	0.230	7.95	-4.99	0.00	0.00
O	I	11286.41	4.651765	8.00	10.989	-0.250	7.95	-4.99	0.00	0.00
O	I	11286.91	26.159456	8.00	10.989	0.500	7.95	-4.99	0.00	0.00
O	I	11287.03	4.651909	8.00	10.989	-0.250	7.95	-4.99	0.00	0.00
O	I	11287.12	0.314509	8.00	10.989	-1.420	7.95	-4.99	0.00	0.00
O	I	11287.32	6.275342	8.00	10.989	-0.120	7.96	-4.99	0.00	0.00
Si	I	11289.83	1.395518	14.00	6.191	0.110	0.00	0.00	0.00	0.00
N	I	11291.67	0.958519	7.00	11.764	0.127	8.66	-4.79	0.00	0.00
N	I	11294.26	0.204066	7.00	11.750	-0.553	8.66	-4.79	0.00	0.00
O	I	11295.10	5.849717	8.00	10.740	-0.295	7.93	-4.88	0.00	0.00
O	I	11297.68	9.709354	8.00	10.740	-0.075	7.93	-4.88	0.00	0.00
O	I	11302.38	13.699719	8.00	10.741	0.075	7.93	-4.88	0.00	0.00
Si	I	11308.36	0.175847	14.00	6.191	-0.790	0.00	0.00	0.00	0.00
N	I	11313.89	0.508318	7.00	11.757	-0.153	8.66	-4.79	0.00	0.00
N	I	11323.18	0.203542	7.00	11.753	-0.553	8.66	-4.79	0.00	0.00
C	I	11330.28	30.381807	6.00	8.537	0.280	0.00	0.00	0.00	0.00
C	I	11336.10	1.292101	6.00	8.643	-1.030	0.00	0.00	0.00	0.00
C	I	11336.28	0.499595	6.00	9.631	-0.870	0.00	0.00	0.00	0.00
S	I	11345.18	0.176485	16.00	8.411	-0.500	0.00	0.00	0.00	0.00
C	I	11356.71	0.587563	6.00	9.631	-0.800	0.00	0.00	0.00	0.00
C	I	11356.86	0.722866	6.00	9.631	-0.710	0.00	0.00	0.00	0.00
C	I	11373.85	3.462738	6.00	9.631	-0.030	0.00	0.00	0.00	0.00
Na	I	11381.45	0.484574	11.00	2.102	-0.480	0.00	0.00	0.00	0.00
S	I	11390.12	1.495431	16.00	8.416	0.430	0.00	0.00	0.00	0.00
S	I	11390.12	0.206427	16.00	8.416	-0.430	0.00	0.00	0.00	0.00
S	I	11398.49	0.192728	16.00	8.416	-0.460	0.00	0.00	0.00	0.00
S	I	11400.28	0.192487	16.00	8.417	-0.460	0.00	0.00	0.00	0.00
S	I	11400.33	0.384064	16.00	8.417	-0.160	0.00	0.00	0.00	0.00
S	I	11403.33	0.271936	16.00	8.417	-0.310	0.00	0.00	0.00	0.00
S	I	11403.36	0.652330	16.00	8.417	0.070	0.00	0.00	0.00	0.00
Na	I	11403.78	0.965326	11.00	2.104	-0.180	0.00	0.00	0.00	0.00
S	I	11406.18	0.284792	16.00	8.417	-0.290	0.00	0.00	0.00	0.00
S	I	11406.21	1.034017	16.00	8.417	0.270	0.00	0.00	0.00	0.00
Ca	II	11429.69	0.131666	20.01	9.675	-0.410	8.41	-3.36	-7.23	-7.23
Ca	II	11429.69	0.101736	20.01	9.675	-0.522	8.41	-3.36	-7.23	-7.23
Fe	I	11439.12	0.167425	26.00	2.845	-1.674	6.83	-6.17	-7.79	-7.79
C	I	11445.50	3.555781	6.00	9.631	-0.020	0.00	0.00	0.00	0.00
C	I	11448.69	0.129123	6.00	9.631	-1.460	0.00	0.00	0.00	0.00
C	I	11448.79	1.954359	6.00	9.631	-0.280	0.00	0.00	0.00	0.00
Si	I	11518.61	0.131490	14.00	6.727	-0.610	0.00	0.00	0.00	0.00
C	I	11556.46	0.119584	6.00	8.640	-2.070	0.00	0.00	0.00	0.00
N	I	11566.11	0.377820	7.00	10.924	-0.770	8.22	0.00	0.00	0.00
C	I	11584.83	0.160886	6.00	8.643	-1.940	0.00	0.00	0.00	0.00
Si	I	11591.47	0.124703	14.00	6.269	-0.900	0.00	0.00	0.00	0.00
C	I	11600.24	1.590649	6.00	8.640	-0.947	0.00	-5.07	0.00	0.00
Mg	II	11600.54	0.268925	12.01	12.856	0.140	0.00	0.00	0.00	0.00
Mg	II	11600.62	0.346444	12.01	12.856	0.250	0.00	0.00	0.00	0.00
S	I	11601.76	0.448546	16.00	8.584	0.000	0.00	0.00	0.00	0.00
