Ca	II	12007.60	0.115772	20.01	9.983	-0.240	7.85	-3.26	-7.07	-7.07
Ca	II	12014.28	0.164875	20.01	9.984	-0.086	7.85	-3.26	-7.07	-7.07
Si	I	12031.50	14.055586	14.00	4.954	0.440	0.00	-4.99	0.00	0.00
Mg	I	12039.86	0.106941	12.00	5.753	-1.373	7.72	0.00	0.00	0.00
N	I	12074.49	0.341569	7.00	12.009	-0.136	8.34	-4.88	0.00	0.00
Mg	I	12083.28	7.128159	12.00	5.753	0.450	0.00	0.00	0.00	0.00
Mg	I	12083.35	0.410184	12.00	5.753	-0.790	0.00	0.00	0.00	0.00
Mg	I	12083.66	6.576347	12.00	5.753	0.415	7.47	0.00	0.00	0.00
C	I	12087.95	0.510166	6.00	9.695	-0.780	0.00	0.00	0.00	0.00
C	I	12092.76	0.222149	6.00	9.697	-1.140	0.00	0.00	0.00	0.00
Si	I	12103.53	2.153494	14.00	4.930	-0.390	0.00	-4.99	0.00	0.00
Si	I	12110.66	0.121902	14.00	6.616	-0.660	0.00	0.00	0.00	0.00
C	I	12111.80	2.552749	6.00	9.697	-0.080	0.00	0.00	0.00	0.00
N	I	12129.97	0.182422	7.00	11.839	-0.508	8.66	-4.80	0.00	0.00
C	I	12168.90	0.889719	6.00	9.695	-0.540	0.00	0.00	0.00	0.00
C	I	12172.62	0.137823	6.00	9.695	-1.350	0.00	0.00	0.00	0.00
C	I	12184.27	0.283522	6.00	9.707	-1.030	0.00	0.00	0.00	0.00
N	I	12186.84	0.416157	7.00	11.844	-0.148	8.66	-4.80	0.00	0.00
N	I	12203.92	0.167354	7.00	11.837	-0.548	8.66	-4.80	0.00	0.00
C	I	12205.17	0.209808	6.00	9.709	-1.160	0.00	0.00	0.00	0.00
C	I	12207.73	0.318442	6.00	9.707	-0.980	0.00	0.00	0.00	0.00
C	I	12228.84	0.459481	6.00	9.709	-0.820	0.00	0.00	0.00	0.00
C	I	12229.02	0.107714	6.00	9.709	-1.450	0.00	0.00	0.00	0.00
C	I	12244.42	0.143422	6.00	9.702	-1.330	0.00	0.00	0.00	0.00
C	I	12244.93	0.816562	6.00	9.710	-0.570	0.00	0.00	0.00	0.00
C	I	12248.73	1.917079	6.00	9.709	-0.200	0.00	0.00	0.00	0.00
N	I	12261.24	0.277341	7.00	12.009	-0.230	0.00	0.00	0.00	0.00
C	I	12264.46	1.960445	6.00	9.710	-0.190	0.00	0.00	0.00	0.00
Si	I	12270.69	2.006264	14.00	4.954	-0.410	0.00	-4.99	0.00	0.00
N	I	12288.81	0.258014	7.00	11.995	-0.270	8.30	-5.05	0.00	0.00
N	I	12289.18	0.182463	7.00	11.844	-0.508	8.66	-4.80	0.00	0.00
N	I	12298.54	0.167590	7.00	11.839	-0.548	8.66	-4.80	0.00	0.00
C	I	12314.09	2.600261	6.00	9.707	-0.070	0.00	0.00	0.00	0.00
N	I	12328.77	0.515685	7.00	11.995	0.030	8.30	-5.05	0.00	0.00
C	I	12331.86	0.637069	6.00	9.709	-0.680	0.00	0.00	0.00	0.00
C	I	12335.57	0.298027	6.00	9.709	-1.010	0.00	0.00	0.00	0.00
C	I	12335.68	1.107280	6.00	9.709	-0.440	0.00	0.00	0.00	0.00
C	I	12347.73	2.420473	6.00	9.710	-0.100	0.00	0.00	0.00	0.00
C	I	12348.03	0.105659	6.00	9.710	-1.460	0.00	0.00	0.00	0.00
C	I	12351.86	0.187922	6.00	9.710	-1.210	0.00	0.00	0.00	0.00
