C	I	12549.49	2.708678	6.00	8.846	-0.582	0.00	-4.86	0.00	0.00
C	I	12562.12	2.702761	6.00	8.848	-0.582	0.00	-4.86	0.00	0.00
C	I	12569.04	2.004163	6.00	8.848	-0.712	0.00	-4.86	0.00	0.00
O	I	12569.89	0.769288	8.00	12.087	-0.330	0.00	0.00	0.00	0.00
O	I	12570.00	1.111965	8.00	12.087	-0.170	0.00	0.00	0.00	0.00
O	I	12570.00	0.136802	8.00	12.087	-1.080	0.00	0.00	0.00	0.00
O	I	12570.14	0.130645	8.00	12.087	-1.100	0.00	0.00	0.00	0.00
O	I	12570.14	1.500009	8.00	12.087	-0.040	0.00	0.00	0.00	0.00
O	I	12570.26	0.160730	8.00	12.087	-1.010	0.00	0.00	0.00	0.00
C	I	12581.58	3.327823	6.00	8.848	-0.492	0.00	-4.86	0.00	0.00
C	I	12601.49	3.321549	6.00	8.850	-0.492	0.00	-4.86	0.00	0.00
C	I	12614.10	10.013085	6.00	8.850	-0.013	0.00	-4.86	0.00	0.00
Fe	I	12638.70	0.114473	26.00	4.558	-0.859	8.36	-5.48	-7.58	-7.58
C	I	12678.73	0.400344	6.00	9.736	-0.890	0.00	0.00	0.00	0.00
Na	I	12679.14	0.173225	11.00	3.617	-0.040	0.00	0.00	0.00	0.00
Na	I	12679.22	0.119843	11.00	3.617	-0.200	0.00	0.00	0.00	0.00
H	I	12818.08	1000.000000	1.00	12.087	0.433	8.79	0.00	0.00	0.00
C	I	12870.85	0.282540	6.00	9.761	-1.030	0.00	0.00	0.00	0.00
C	I	12879.94	0.134085	6.00	10.022	-1.200	0.00	0.00	0.00	0.00
C	I	12897.18	0.381537	6.00	9.761	-0.900	0.00	0.00	0.00	0.00
C	I	12935.01	0.149963	6.00	7.685	-2.530	0.00	0.00	0.00	0.00
