Cox et al. (2014), A&A, 569, 117	315	342	50	3	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	315	343	79	2	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	315	344	62	2	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	315	345	115	2	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	315	346	152	2	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	315	347	207	5	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	315	59	177	4	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	315	66	329	5	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	315	348	703	13	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	33	342	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	33	343	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	33	344	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	33	345	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	33	346	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	33	347	180	5	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	33	59	0	90	TRUE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	33	66	260	5	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	33	348	380	6	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	34	342	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	34	343	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	34	344	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	34	345	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	34	346	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	34	347	195	4	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	34	59	0	120	TRUE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	34	66	263	3	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	34	348	360	5	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	35	342	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	35	343	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	35	344	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	35	345	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	35	346	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	35	347	119	6	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	35	59	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	35	66	148	8	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	35	348	181	11	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	37	342	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	37	343	21	7	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	37	344	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	37	345	27	8	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	37	346	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	37	347	145	7	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	37	59	56	17	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	37	66	110	9	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	37	348	224	12	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	38	342	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	38	343	53	12	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	38	344	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	38	345	40	24	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	38	346	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	38	347	419	33	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	38	59	203	53	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	38	66	493	36	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	38	348	819	36	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	15	342	54	14	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	15	343	93	15	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	15	344	60	16	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	15	345	146	18	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	15	346	85	19	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	15	347	231	17	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	15	59	40	7	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	15	66	326	28	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	15	348	554	38	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	16	342	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	16	343	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	16	344	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	16	345	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	16	346	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	16	347	79	30	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	16	59	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	16	66	116	43	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	16	348	189	66	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	17	342	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	17	343	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	17	344	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	17	345	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	17	346	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	17	347	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	17	59	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	17	66	153	88	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	17	348	174	57	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	18	342	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	18	343	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	18	344	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	18	345	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	18	346	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	18	347	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	18	59	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	18	66	78	10	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	18	348	188	15	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	19	342	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	19	343	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	19	344	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	19	345	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	19	346	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	19	347	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	19	59	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	19	66	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	19	348	696	148	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	20	342	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	20	343	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	20	344	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	20	345	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	20	346	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	20	347	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	20	59	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	20	66	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	20	348	37	6	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	21	342	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	21	343	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	21	344	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	21	345	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	21	346	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	21	347	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	21	59	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	21	66	30	10	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	21	348	53	8	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	22	342	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	22	343	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	22	344	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	22	345	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	22	346	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	22	347	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	22	59	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	22	66	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	22	348	18	5	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	23	342	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	23	343	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	23	344	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	23	345	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	23	346	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	23	347	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	23	59	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	23	66	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	23	348	502	166	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	40	342	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	40	343	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	40	344	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	40	345	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	40	346	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	40	347	18	4	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	40	59	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	40	66	46	32	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	40	348	69	10	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	41	342	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	41	343	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	41	344	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	41	345	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	41	346	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	41	347	25	8	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	41	59	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	41	66	19	5	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	41	348	56	9	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	42	342	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	42	343	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	42	344	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	42	345	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	42	346	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	42	347	28	4	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	42	59	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	42	66	56	9	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	42	348	65	15	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	43	342	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	43	343	0	0	FALSE	not written	10000	VLT/X-Shooter	
Cox et al. (2014), A&A, 569, 117	43	344	0	0	FALSE	not written	10000	VLT/X-Shooter	
