Fan et al. (2019), ApJ, 878, 151	525	59	3.8	0.4	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	103	59	60.5	0.5	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	526	59	10	0.6	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection with contamination.
Fan et al. (2019), ApJ, 878, 151	527	59	5	0.5	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	104	59	15.5	0.6	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	528	59	3.3	0.4	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	529	59	3.4	0.4	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	530	59	11.7	0.6	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	531	59	2	0.4	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	105	59	24.2	0.6	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	106	59	6.5	0.6	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	532	59	22	1.5	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	533	59	7.8	0.5	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	534	59	0	0	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Rejection (The DIB could not be measured due to severe contamination.)
Fan et al. (2019), ApJ, 878, 151	535	59	6.5	0.6	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
